,country,status,life_expectancy,infant_deaths,alcohol,hepatitis_b,measles,polio,total_expenditure,diphtheria,hiv_aids,gdp,thinness_1_19_years,schooling,bmi,percentage_expenditure,adult_mortality,year,population
1003,Germany,Developed,79.6,3.0,11.76,87.0,2307,94.0,1.34,96.0,0.1,36323.4477421822,1.1,16.5,58.0,6407.535954,84.0,2006,82376451.0
1004,Germany,Developed,79.2,3.0,11.67,9.0,778,95.0,1.52,96.0,0.1,34507.3688142332,1.1,16.4,57.6,6012.92584,85.0,2005,82469422.0
1005,Germany,Developed,79.1,3.0,11.83,88.0,121,96.0,1.37,96.0,0.1,34044.0536341248,1.1,16.4,57.1,5842.374765,86.0,2004,8251626.0
1006,Germany,Developed,78.5,3.0,11.92,9.0,779,96.0,1.62,97.0,0.1,30243.5765296979,1.1,16.3,56.6,582.6157028,9.0,2003,82534176.0
1007,Germany,Developed,78.4,3.0,12.25,87.0,4657,97.0,1.4,93.0,0.1,25077.7290759602,1.2,16.3,56.1,437.1059663,91.0,2002,82488495.0
1008,Germany,Developed,78.3,3.0,12.46,86.0,6024,96.0,1.15,93.0,0.1,23607.8828553922,1.2,16.2,55.6,4057.637383,92.0,2001,82349925.0
1009,Germany,Developed,78.0,3.0,12.91,84.0,0,94.0,1.1,9.0,0.1,23635.9292203977,1.2,16.2,55.1,4238.540035,95.0,2000,8221158.0
1011,Ghana,Developing,62.1,37.0,0.01,98.0,124,93.0,3.56,98.0,0.8,1899.66833614134,6.4,11.7,28.0,97.67794571,253.0,2014,26962563.0
1012,Ghana,Developing,61.9,38.0,0.01,9.0,319,91.0,4.63,9.0,0.9,2361.09032361113,6.6,11.5,27.3,28.66897829,254.0,2013,26346251.0
1013,Ghana,Developing,61.6,39.0,0.01,92.0,1613,91.0,4.79,92.0,0.9,1587.56093185809,6.7,11.2,26.7,151.899429,257.0,2012,2573349.0
1014,Ghana,Developing,61.2,40.0,1.64,91.0,120,91.0,4.81,91.0,1.3,1549.46271883345,6.9,10.9,26.1,225.2219474,263.0,2011,25121796.0
1015,Ghana,Developing,69.0,40.0,1.69,94.0,641,94.0,5.33,94.0,1.9,1299.34521164062,7.1,10.5,25.5,195.9824626,267.0,2010,2451214.0
1016,Ghana,Developing,66.0,41.0,1.76,94.0,101,94.0,5.17,94.0,2.1,1077.66205832571,7.3,10.4,24.9,30.72290501,271.0,2009,2393831.0
1017,Ghana,Developing,63.0,41.0,1.78,93.0,82,92.0,4.85,93.0,2.2,1217.06443549146,7.5,9.8,24.2,161.0106435,275.0,2008,2329864.0
1018,Ghana,Developing,59.9,41.0,1.25,94.0,6,94.0,5.3,94.0,2.6,1081.16631826269,7.7,9.1,23.6,3.181373629,28.0,2007,227212.0
1019,Ghana,Developing,59.4,41.0,1.7,84.0,420,84.0,4.64,84.0,2.9,913.393849309942,7.9,8.7,23.0,129.0263364,288.0,2006,22113425.0
1020,Ghana,Developing,58.9,41.0,1.5,84.0,435,85.0,4.51,84.0,3.1,492.54405617264,8.1,8.1,22.4,78.71123825,296.0,2005,215429.0
1021,Ghana,Developing,58.3,41.0,1.46,8.0,60,81.0,3.96,8.0,3.2,417.508066727662,8.4,7.7,21.8,53.23775977,34.0,2004,2986536.0
1022,Ghana,Developing,57.9,41.0,1.53,8.0,1939,80.0,3.12,8.0,3.4,367.821362113662,8.6,7.9,21.2,31.09435342,38.0,2003,2446782.0
1023,Ghana,Developing,57.6,42.0,1.6,8.0,12289,80.0,3.7,78.0,3.5,304.564635977066,8.8,7.6,2.7,3.336437969,31.0,2002,19924522.0
1027,Greece,Developing,88.0,0.0,7.53,96.0,1,99.0,8.8,99.0,0.1,21601.7763985974,0.8,17.2,66.0,2163.043414,73.0,2014,1892413.0
1028,Greece,Developing,86.0,0.0,7.46,98.0,3,99.0,9.26,99.0,0.1,21749.1524824445,0.8,17.1,65.4,2183.106986,74.0,2013,1965211.0
1029,Greece,Developing,84.0,0.0,8.2,98.0,3,99.0,9.24,99.0,0.1,21915.1913231364,0.8,16.8,64.9,2528.992935,76.0,2012,114511.0
1030,Greece,Developing,85.0,0.0,8.02,95.0,40,99.0,9.77,99.0,0.1,25450.5341194438,0.8,16.7,64.3,3192.887363,76.0,2011,1114899.0
1031,Greece,Developing,83.0,0.0,9.0,95.0,149,99.0,9.18,99.0,0.1,26690.6074159782,0.8,16.4,63.7,3189.754439,76.0,2010,11121341.0
1032,Greece,Developing,80.0,0.0,9.08,95.0,2,99.0,9.76,99.0,0.1,29710.970232488,0.8,16.2,63.1,372.6854142,78.0,2009,111717.0
1033,Greece,Developing,79.9,0.0,9.51,95.0,1,99.0,9.76,99.0,0.1,31997.2820241039,0.8,15.9,62.4,3682.88717,77.0,2008,1177841.0
1034,Greece,Developing,79.4,0.0,9.67,95.0,2,99.0,9.41,99.0,0.1,28827.3263926878,0.8,16.4,61.8,3632.243121,8.0,2007,1148473.0
1035,Greece,Developing,79.7,0.0,9.42,94.0,0,98.0,9.34,98.0,0.1,24801.1577837357,0.8,16.3,61.2,318.5806628,77.0,2006,112362.0
1036,Greece,Developing,79.3,0.0,9.95,93.0,122,96.0,9.36,96.0,0.1,22551.7357667365,0.8,15.6,6.5,2785.139364,81.0,2005,1987314.0
1037,Greece,Developing,79.2,0.0,9.56,92.0,1,95.0,8.3,95.0,0.1,21955.1041364941,0.8,15.3,59.9,287.6124519,81.0,2004,1955141.0
1038,Greece,Developing,79.1,0.0,9.46,92.0,0,93.0,8.61,94.0,0.1,18477.5783602862,0.8,15.2,59.2,2124.921517,81.0,2003,19287.0
1039,Greece,Developing,79.0,1.0,8.09,91.0,5,92.0,8.72,92.0,0.1,14110.3133652111,0.8,14.6,58.6,160.8897265,81.0,2002,19222.0
1040,Greece,Developing,78.7,1.0,8.62,9.0,12,90.0,8.47,91.0,0.1,12538.1788690276,0.9,14.2,58.0,1403.022211,83.0,2001,1862132.0
1041,Greece,Developing,78.2,1.0,8.48,89.0,56,89.0,7.6,89.0,0.1,12042.9537140472,0.9,13.9,57.4,122.1823517,84.0,2000,18588.0
1043,Grenada,Developing,73.5,0.0,8.42,97.0,0,81.0,6.1,97.0,0.1,8370.04047206067,3.8,15.8,47.4,789.2764615,143.0,2014,
1044,Grenada,Developing,73.3,0.0,8.25,97.0,0,98.0,6.15,97.0,0.1,7789.63235505594,3.8,15.8,46.5,780.4459281,144.0,2013,
1045,Grenada,Developing,73.1,0.0,8.07,97.0,0,98.0,6.36,97.0,0.1,7444.08907474276,3.8,15.8,45.6,865.9999782,146.0,2012,
1046,Grenada,Developing,72.9,0.0,7.84,94.0,0,95.0,6.35,95.0,0.1,7291.74166956273,3.8,15.8,44.7,11.56715633,15.0,2011,
1047,Grenada,Developing,72.6,0.0,7.91,97.0,0,94.0,6.41,97.0,0.1,7258.16656084855,3.8,15.8,43.9,145.8401998,154.0,2010,
1048,Grenada,Developing,72.4,0.0,8.42,99.0,0,99.0,6.24,99.0,0.1,7290.83493771026,3.8,15.6,43.1,146.4384488,158.0,2009,
1049,Grenada,Developing,72.1,0.0,8.92,99.0,0,99.0,5.76,99.0,0.1,7832.34908101916,3.8,15.4,42.4,754.9597129,162.0,2008,
1050,Grenada,Developing,71.9,0.0,9.06,96.0,0,96.0,5.88,96.0,0.1,7212.98681909237,3.9,15.3,41.8,95.19375921,164.0,2007,
1051,Grenada,Developing,71.7,0.0,9.06,91.0,0,91.0,5.99,91.0,0.1,6658.22358599046,3.9,15.1,41.1,662.2663687,167.0,2006,
1052,Grenada,Developing,71.5,0.0,8.8,99.0,0,99.0,5.5,99.0,0.1,6645.98554869724,3.9,14.9,4.5,119.5548694,169.0,2005,
1053,Grenada,Developing,73.0,0.0,8.43,83.0,0,84.0,5.24,83.0,0.1,5741.65365795136,4.0,14.8,39.9,100.965873,187.0,2004,
1054,Grenada,Developing,71.1,0.0,9.75,97.0,0,98.0,5.89,97.0,0.1,5682.70537780071,4.0,14.6,39.4,77.9454329,173.0,2003,
1055,Grenada,Developing,79.0,0.0,10.71,98.0,0,98.0,6.67,98.0,0.1,5213.79564944542,4.1,14.4,38.8,513.3465408,176.0,2002,
1056,Grenada,Developing,77.0,0.0,9.61,96.0,0,96.0,7.67,96.0,0.1,5041.01223518709,4.2,14.3,38.2,81.11355954,178.0,2001,
1059,Guatemala,Developing,71.7,10.0,1.88,73.0,0,65.0,6.2,73.0,0.4,3779.64233613025,1.2,10.7,49.9,657.5282797,187.0,2014,15923559.0
1060,Guatemala,Developing,71.4,11.0,1.93,85.0,0,84.0,6.3,85.0,0.4,3522.77370621475,1.2,10.7,49.3,582.1469583,189.0,2013,15596214.0
1061,Guatemala,Developing,71.3,11.0,2.02,96.0,0,94.0,6.33,96.0,0.4,3355.03691881272,1.2,10.6,48.6,484.7187892,189.0,2012,1527156.0
1062,Guatemala,Developing,71.1,11.0,2.16,88.0,0,88.0,6.28,88.0,0.4,3228.0457411296,1.2,10.5,47.9,457.7745845,193.0,2011,14948919.0
1063,Guatemala,Developing,77.0,12.0,2.14,94.0,0,94.0,6.64,94.0,0.4,2852.54732650116,1.3,10.5,47.2,443.3248254,196.0,2010,1463417.0
1064,Guatemala,Developing,76.0,12.0,2.14,92.0,0,92.0,6.79,92.0,0.4,2651.81712283814,1.3,10.4,46.5,445.4423371,198.0,2009,1431628.0
1065,Guatemala,Developing,79.0,13.0,2.21,95.0,0,96.0,6.65,95.0,0.4,2802.46196190125,1.3,10.4,45.9,472.2234994,19.0,2008,146366.0
1066,Guatemala,Developing,75.0,13.0,2.4,85.0,0,85.0,6.86,85.0,0.4,2490.74912665208,1.3,10.1,45.2,380.9632429,192.0,2007,137286.0
1067,Guatemala,Developing,69.7,14.0,2.38,89.0,0,90.0,7.7,89.0,0.4,2251.08796275499,1.4,9.8,44.5,352.0244894,24.0,2006,133978.0
1068,Guatemala,Developing,69.2,14.0,2.35,87.0,0,87.0,6.79,87.0,0.4,2068.50012859333,1.4,9.6,43.8,41.50845637,28.0,2005,139628.0
1107,Guyana,Developing,66.0,0.0,7.64,98.0,0,97.0,5.25,98.0,0.3,5407.15371140235,5.5,10.3,45.9,4.141293345,217.0,2014,763393.0
1108,Guyana,Developing,65.9,0.0,7.56,98.0,0,98.0,5.1,98.0,0.3,5489.14275846729,5.5,10.3,45.0,345.9044258,218.0,2013,75881.0
1109,Guyana,Developing,65.8,0.0,7.57,97.0,0,97.0,6.57,97.0,0.3,5378.81196969065,5.6,10.6,44.1,497.4719464,22.0,2012,75391.0
1110,Guyana,Developing,65.6,0.0,7.56,93.0,0,93.0,6.8,93.0,0.4,4908.56701446734,5.6,10.3,43.2,536.2332523,229.0,2011,7491.0
1111,Guyana,Developing,65.9,0.0,7.52,95.0,0,95.0,6.6,95.0,0.4,4580.69913571388,5.6,10.2,42.4,48.02859441,221.0,2010,746556.0
1112,Guyana,Developing,66.1,0.0,7.49,98.0,0,97.0,7.32,98.0,0.3,4233.76442002944,5.6,10.5,41.6,466.6693698,218.0,2009,745693.0
1113,Guyana,Developing,66.3,1.0,7.32,93.0,0,93.0,7.46,93.0,0.8,4050.78821296,5.6,10.7,4.9,493.3279293,218.0,2008,746314.0
1114,Guyana,Developing,65.7,1.0,7.2,94.0,0,94.0,6.45,94.0,1.9,3658.47697115519,5.7,11.2,4.3,362.8702271,232.0,2007,747869.0
1115,Guyana,Developing,65.2,1.0,7.04,93.0,0,92.0,4.67,93.0,1.1,3188.67316017476,5.7,11.7,39.6,170.6325842,24.0,2006,74961.0
1116,Guyana,Developing,65.0,1.0,7.35,93.0,0,93.0,5.83,93.0,1.8,1105.50682477118,5.7,11.4,39.0,17.46405901,238.0,2005,75946.0
1117,Guyana,Developing,65.1,1.0,7.84,91.0,0,91.0,5.73,91.0,1.9,1056.42388561094,5.8,11.2,38.4,1.776181042,237.0,2004,751652.0
1118,Guyana,Developing,65.3,1.0,7.93,9.0,0,91.0,5.97,9.0,2.1,997.211372858551,5.8,11.1,37.8,16.47949015,237.0,2003,751857.0
1119,Guyana,Developing,65.3,1.0,7.73,91.0,0,93.0,5.84,91.0,2.3,974.949193282042,5.9,11.0,37.1,10.9363388,244.0,2002,751884.0
1120,Guyana,Developing,65.4,1.0,6.71,85.0,0,90.0,5.82,85.0,1.7,955.665380611907,5.9,10.9,36.4,15.54978677,247.0,2001,752263.0
1139,Honduras,Developing,74.5,3.0,2.87,97.0,0,97.0,8.72,97.0,0.3,2206.05439745471,2.1,11.4,5.2,345.3776344,149.0,2014,889216.0
1140,Honduras,Developing,74.3,4.0,3.11,97.0,0,97.0,9.15,97.0,0.4,2102.59244935157,2.2,11.6,49.3,311.7553193,15.0,2013,8657785.0
1141,Honduras,Developing,74.1,4.0,3.11,97.0,0,97.0,9.78,97.0,0.4,2144.34236301027,2.2,11.6,48.4,363.5721644,151.0,2012,855646.0
1142,Honduras,Developing,73.9,4.0,3.1,97.0,0,97.0,8.57,97.0,0.4,2088.3155465311,2.2,11.7,47.6,32.16407994,153.0,2011,83516.0
1143,Honduras,Developing,73.6,4.0,3.1,97.0,0,97.0,8.45,97.0,0.4,1904.34715184132,2.3,11.5,46.8,302.1057507,156.0,2010,8194778.0
1144,Honduras,Developing,73.4,4.0,3.08,97.0,0,97.0,8.84,97.0,0.5,1789.70555323308,2.3,11.3,45.9,286.1211446,157.0,2009,83521.0
1145,Honduras,Developing,73.2,4.0,3.14,92.0,0,93.0,8.4,93.0,0.6,1739.35337734076,2.3,11.1,45.1,231.9112915,159.0,2008,7872658.0
1146,Honduras,Developing,73.0,5.0,3.16,93.0,0,94.0,7.89,94.0,0.7,1583.04745080536,2.4,10.9,44.3,222.4823338,16.0,2007,777972.0
1147,Honduras,Developing,72.8,5.0,3.23,94.0,0,94.0,7.63,95.0,0.8,1430.05761350212,2.4,10.8,43.5,192.9297829,161.0,2006,754146.0
1148,Honduras,Developing,72.5,5.0,3.23,97.0,0,98.0,7.81,98.0,0.9,1308.09196975644,2.5,10.6,42.8,203.7134882,163.0,2005,737343.0
1149,Honduras,Developing,72.2,5.0,3.02,93.0,0,94.0,7.89,94.0,1.2,1217.81802119982,2.6,10.4,42.0,188.2499208,165.0,2004,724153.0
1150,Honduras,Developing,71.9,6.0,3.04,91.0,0,92.0,8.29,92.0,1.4,1158.17808340909,2.6,10.3,41.2,194.4335736,166.0,2003,733821.0
1151,Honduras,Developing,71.6,6.0,3.09,94.0,0,95.0,7.28,95.0,1.5,1134.06444483715,2.7,10.1,4.4,154.8636161,169.0,2002,6863157.0
1152,Honduras,Developing,71.3,6.0,2.74,95.0,0,99.0,6.88,96.0,1.6,1133.18637171644,2.7,9.9,39.6,15.36175284,171.0,2001,669361.0
1153,Honduras,Developing,71.0,6.0,2.61,93.0,0,88.0,6.63,94.0,1.7,1093.10810013815,2.8,9.8,38.8,28.80831098,174.0,2000,6524283.0
1187,India,Developing,68.0,957.0,3.07,79.0,79563,84.0,4.69,85.0,0.2,1573.88564183014,26.8,11.6,18.1,86.52153895,184.0,2014,1293859294.0
1188,India,Developing,67.6,1000.0,3.11,7.0,13822,82.0,4.53,83.0,0.2,1449.61045069632,26.8,11.5,17.5,67.67230438,187.0,2013,127856227.0
1189,India,Developing,67.3,1100.0,3.1,73.0,18668,79.0,4.39,82.0,0.2,1443.88243476181,26.9,11.3,17.0,64.96964491,19.0,2012,126365852.0
1190,India,Developing,66.8,1100.0,3.0,44.0,33634,79.0,4.33,82.0,0.2,1458.10406619626,26.9,10.8,16.4,64.6059005,193.0,2011,124723629.0
1191,India,Developing,66.4,1200.0,2.77,38.0,31458,76.0,4.28,79.0,0.2,1357.5637268318,27.0,10.4,15.9,57.73359864,196.0,2010,12398691.0
1192,India,Developing,66.0,1300.0,2.5,37.0,56188,73.0,4.38,74.0,0.2,1101.96083821252,27.0,10.5,15.4,0.844186331,2.0,2009,121427132.0
1193,India,Developing,65.5,1300.0,1.93,29.0,44258,69.0,4.34,7.0,0.3,998.522341514181,27.0,10.2,14.9,43.03043312,23.0,2008,119714696.0
1194,India,Developing,65.2,1400.0,1.59,6.0,41144,67.0,4.23,64.0,0.3,1028.33477194577,27.1,9.9,14.4,5.234770324,26.0,2007,1179681239.0
1195,India,Developing,64.8,1500.0,1.37,6.0,64185,66.0,4.25,65.0,0.3,806.753280628799,27.1,9.7,13.9,34.85942671,28.0,2006,1161977719.0
1196,India,Developing,64.4,1500.0,1.27,8.0,36711,65.0,4.28,65.0,0.3,714.8610153644,27.2,9.4,13.5,3.5096369,211.0,2005,1144118674.0
1197,India,Developing,64.0,1600.0,1.2,6.0,55443,58.0,4.22,63.0,0.3,627.774241726543,27.2,9.2,13.0,27.33800857,214.0,2004,1126135777.0
1203,Indonesia,Developing,68.9,119.0,0.09,78.0,12943,80.0,2.85,78.0,0.3,3491.63749125449,1.4,12.9,26.5,200.0684443,179.0,2014,255131116.0
1204,Indonesia,Developing,68.7,124.0,0.09,85.0,8419,86.0,2.93,85.0,0.3,3623.92724054274,1.5,12.9,25.6,22.8478308,181.0,2013,25232263.0
1205,Indonesia,Developing,68.5,129.0,0.08,83.0,15489,84.0,2.9,83.0,0.3,3694.35933980214,1.5,12.6,24.7,254.4688257,183.0,2012,248883232.0
1206,Indonesia,Developing,68.3,134.0,0.08,81.0,21893,81.0,2.71,81.0,0.3,3643.04717619274,1.6,12.3,23.8,211.8783404,185.0,2011,24577511.0
1207,Indonesia,Developing,68.1,138.0,0.08,83.0,18869,82.0,2.74,81.0,0.3,3122.36267319362,1.6,12.1,22.9,190.5453646,187.0,2010,242524123.0
1208,Indonesia,Developing,67.9,143.0,0.08,82.0,20818,85.0,2.83,78.0,0.3,2261.24730903274,1.7,11.7,22.1,125.7980678,189.0,2009,23934478.0
1209,Indonesia,Developing,67.7,149.0,0.07,82.0,15369,83.0,2.81,77.0,0.2,2166.85423141608,1.7,11.7,21.3,10.26341108,189.0,2008,236159276.0
1210,Indonesia,Developing,67.5,154.0,0.06,76.0,19456,77.0,3.1,73.0,0.2,1860.00281113287,1.8,11.0,2.5,102.633435,19.0,2007,232989141.0
1211,Indonesia,Developing,67.3,159.0,0.06,66.0,20422,78.0,2.91,72.0,0.1,1589.80148866142,1.8,10.9,19.7,72.0159316,191.0,2006,22983822.0
1212,Indonesia,Developing,67.2,163.0,0.06,65.0,15853,79.0,2.79,72.0,0.1,1263.28733171098,1.9,11.1,19.0,5.381782562,19.0,2005,22671273.0
1213,Indonesia,Developing,65.3,174.0,0.06,64.0,29171,79.0,2.37,71.0,0.1,1150.26136651088,1.9,11.0,18.2,55.36107207,213.0,2004,223614649.0
1214,Indonesia,Developing,66.9,173.0,0.05,64.0,24457,80.0,2.53,71.0,0.1,1065.6485199064,1.9,10.8,17.5,8.460155758,189.0,2003,22545214.0
1215,Indonesia,Developing,66.7,177.0,0.05,63.0,14492,80.0,2.27,7.0,0.1,900.177588137897,11.0,10.6,16.7,43.17867291,189.0,2002,2175859.0
1216,Indonesia,Developing,66.5,182.0,0.06,62.0,3825,77.0,2.23,76.0,0.1,748.257608719846,11.0,10.6,16.0,33.95837125,188.0,2001,2145652.0
1217,Indonesia,Developing,66.3,187.0,0.06,65.0,3344,72.0,1.98,75.0,0.1,780.19020467518,11.0,10.7,15.4,3.43334364,188.0,2000,21154429.0
1235,Iraq,Developing,67.9,32.0,0.01,62.0,1317,67.0,5.54,64.0,0.1,6637.68437454551,5.3,10.1,58.5,43.5240801,199.0,2014,3568.0
1236,Iraq,Developing,69.5,32.0,0.01,66.0,669,70.0,5.92,68.0,0.1,7076.55226525188,5.3,10.3,57.8,447.3695001,17.0,2013,33883145.0
1237,Iraq,Developing,76.0,32.0,0.01,61.0,15,70.0,5.26,69.0,0.1,6836.07399513338,5.3,10.5,57.2,429.6625083,147.0,2012,32776571.0
1238,Iraq,Developing,77.0,32.0,0.17,77.0,15,80.0,3.32,79.0,0.1,6045.4945669195,5.3,10.4,56.5,285.119726,144.0,2011,3172753.0
1239,Iraq,Developing,76.0,32.0,0.19,72.0,492,74.0,3.82,74.0,0.1,4657.28026921588,5.3,10.4,55.8,21.82252494,145.0,2010,376271.0
1240,Iraq,Developing,74.0,32.0,0.2,75.0,30328,78.0,4.65,78.0,0.1,3853.82862013793,5.4,10.3,55.2,185.6366983,148.0,2009,29894652.0
1241,Iraq,Developing,69.3,32.0,0.17,66.0,5494,71.0,3.93,69.0,0.1,4636.63932484705,5.4,10.3,54.5,192.1562998,167.0,2008,29111417.0
1242,Iraq,Developing,65.9,31.0,0.14,56.0,230,74.0,3.69,57.0,0.1,3182.8413509962,5.4,10.2,53.8,146.7606488,227.0,2007,2839433.0
1243,Iraq,Developing,64.7,31.0,0.03,59.0,474,63.0,3.0,59.0,0.1,2373.20944765192,5.4,10.2,53.2,75.25799773,249.0,2006,27697912.0
1244,Iraq,Developing,66.8,31.0,0.18,65.0,908,69.0,4.13,65.0,0.1,1855.52234835917,5.4,10.1,52.5,59.18845152,29.0,2005,278426.0
1245,Iraq,Developing,67.2,30.0,0.32,62.0,9081,69.0,5.61,74.0,0.1,1391.96348940291,5.4,9.8,51.9,44.12059646,21.0,2004,2631669.0
1246,Iraq,Developing,66.5,30.0,0.07,63.0,0,73.0,4.36,75.0,0.1,854.825280833723,5.5,9.4,51.3,0.0,213.0,2003,25627626.0
1267,Israel,Developing,82.2,1.0,2.62,97.0,6,95.0,7.81,95.0,0.1,37738.4160702766,1.2,16.0,64.6,4348.33531,6.0,2014,82157.0
1268,Israel,Developing,82.1,1.0,2.69,97.0,50,96.0,7.89,96.0,0.1,36316.4783735865,1.2,15.9,64.2,4279.895512,61.0,2013,8595.0
1269,Israel,Developing,81.8,1.0,2.78,97.0,211,94.0,7.73,94.0,0.1,32510.3452959596,1.2,15.9,63.8,3830.184587,6.0,2012,7915.0
1270,Israel,Developing,81.8,1.0,2.67,98.0,70,94.0,7.39,94.0,0.1,33610.6940289761,1.2,15.8,63.4,3793.161624,61.0,2011,77658.0
1271,Israel,Developing,81.7,1.0,2.63,97.0,23,95.0,7.36,95.0,0.1,30694.1676766923,1.2,15.7,63.0,409.4109292,61.0,2010,76236.0
1272,Israel,Developing,81.5,1.0,2.55,98.0,5,96.0,7.46,96.0,0.1,27719.7949874132,1.2,15.6,62.6,508.6645438,63.0,2009,74856.0
1273,Israel,Developing,81.0,1.0,2.47,99.0,931,94.0,7.33,94.0,0.1,29599.7830138211,1.1,15.8,62.1,471.5533294,65.0,2008,7388.0
1274,Israel,Developing,84.0,1.0,2.33,99.0,539,95.0,7.37,95.0,0.1,24939.4617976924,1.1,15.7,61.6,4.3451016,68.0,2007,7181.0
1275,Israel,Developing,84.0,1.0,2.23,96.0,9,94.0,7.38,95.0,0.1,21854.8778858293,1.1,15.7,61.1,33.58620657,68.0,2006,7537.0
1276,Israel,Developing,80.0,1.0,2.41,96.0,2,95.0,7.44,93.0,0.1,20585.6374839494,1.1,15.8,6.6,250.9343317,71.0,2005,6931.0
1277,Israel,Developing,81.0,1.0,2.23,99.0,116,95.0,7.35,95.0,0.1,19933.6424695535,1.1,15.9,6.1,1895.342792,69.0,2004,689.0
1278,Israel,Developing,79.7,1.0,2.32,98.0,124,93.0,7.44,93.0,0.1,19033.7561586426,1.1,16.0,59.6,1731.755747,71.0,2003,66897.0
1279,Israel,Developing,79.3,1.0,2.47,98.0,2,91.0,7.49,9.0,0.1,18479.7013853992,1.1,15.3,59.2,1701.195787,74.0,2002,657.0
1280,Israel,Developing,79.3,1.0,2.53,96.0,19,93.0,7.61,92.0,0.1,20353.6219858078,1.1,15.1,58.7,22.27332618,74.0,2001,6439.0
1281,Israel,Developing,78.9,1.0,2.53,98.0,36,93.0,7.13,93.0,0.1,21101.1801015966,1.1,15.2,58.3,199.9341033,76.0,2000,6289.0
1283,Italy,Developed,82.5,2.0,7.56,95.0,0,95.0,9.25,95.0,0.1,35518.4152916749,0.6,16.3,63.1,4831.644796,57.0,2014,678914.0
1284,Italy,Developed,82.3,2.0,7.35,96.0,0,96.0,9.22,96.0,0.1,35549.9746972954,0.5,16.5,62.6,483.1916844,58.0,2013,6233948.0
1285,Italy,Developed,82.0,2.0,7.49,96.0,376,96.0,9.28,97.0,0.1,35053.5262442572,0.5,16.6,62.1,4793.904924,6.0,2012,59539717.0
1286,Italy,Developed,82.0,2.0,6.98,96.0,5189,96.0,9.27,96.0,0.1,38599.0622070322,0.5,16.4,61.5,5439.691769,6.0,2011,59379449.0
1287,Italy,Developed,81.8,2.0,6.95,96.0,372,96.0,9.42,96.0,0.1,36000.5201179254,0.5,16.4,61.0,5219.668802,6.0,2010,59277417.0
1288,Italy,Developed,81.6,2.0,7.25,96.0,351,96.0,9.41,96.0,0.1,37079.7586704546,0.5,16.3,6.5,5243.316638,61.0,2009,5995365.0
1289,Italy,Developed,81.5,2.0,7.96,96.0,1617,96.0,8.89,96.0,0.1,40778.3427367209,0.5,16.3,59.9,66.37840495,61.0,2008,58826731.0
1290,Italy,Developed,81.3,2.0,8.37,97.0,321,97.0,8.48,97.0,0.1,37822.6652377427,0.5,16.1,59.4,5228.821581,63.0,2007,5843831.0
1291,Italy,Developed,81.2,2.0,8.44,96.0,439,97.0,8.82,96.0,0.1,33501.6581673044,0.5,16.0,58.8,473.1915451,65.0,2006,58143979.0
1292,Italy,Developed,88.0,2.0,8.65,96.0,135,97.0,8.71,95.0,0.1,32043.1403684119,0.5,15.8,58.2,4506.255963,66.0,2005,57969484.0
1293,Italy,Developed,89.0,2.0,8.98,96.0,599,97.0,8.49,94.0,0.1,31259.7164954309,0.5,15.6,57.6,4270.914882,66.0,2004,57685327.0
1294,Italy,Developed,79.9,2.0,9.3,95.0,10982,97.0,8.17,96.0,0.1,27465.6752987224,0.5,15.4,57.0,3519.258515,72.0,2003,5731323.0
1295,Italy,Developed,80.0,2.0,9.25,95.0,9385,96.0,8.23,93.0,0.1,22270.1441234282,0.5,15.2,56.4,2883.334911,72.0,2002,57597.0
1296,Italy,Developed,79.8,2.0,9.69,95.0,0,96.0,8.11,93.0,0.1,20483.2159949974,0.5,14.9,55.7,3.1222302,75.0,2001,569741.0
1297,Italy,Developed,79.4,3.0,9.78,94.0,1457,97.0,7.91,87.0,0.1,20087.5919858794,0.5,14.8,55.0,31.50582204,77.0,2000,5694218.0
1299,Jamaica,Developing,75.8,1.0,3.83,92.0,0,93.0,5.36,92.0,0.5,4834.28400949801,1.8,12.8,53.5,427.3054534,133.0,2014,286287.0
1300,Jamaica,Developing,75.6,1.0,3.79,93.0,0,86.0,5.91,93.0,0.6,4989.73408891012,1.8,12.8,52.7,5.457289334,136.0,2013,285187.0
1301,Jamaica,Developing,75.3,1.0,3.65,96.0,0,96.0,5.66,96.0,0.5,5209.85926362567,1.8,12.8,52.0,37.17108782,138.0,2012,284992.0
1302,Jamaica,Developing,75.2,1.0,3.58,92.0,1,93.0,5.21,92.0,0.6,5111.46598710697,1.8,12.8,51.2,33.17529686,139.0,2011,2829493.0
1303,Jamaica,Developing,75.0,1.0,3.55,94.0,0,94.0,5.3,94.0,0.5,4704.04775962425,1.8,12.7,5.5,396.6270975,138.0,2010,281721.0
1304,Jamaica,Developing,74.7,1.0,3.33,9.0,0,90.0,5.16,9.0,0.6,4335.17841077413,1.9,12.7,49.7,235.7067417,142.0,2009,28482.0
1305,Jamaica,Developing,74.5,1.0,3.51,92.0,2,91.0,5.4,91.0,0.4,4928.12640901515,1.9,12.6,48.9,31.76575838,145.0,2008,279122.0
1306,Jamaica,Developing,74.2,1.0,3.64,92.0,0,94.0,4.87,92.0,0.9,4623.74789719712,1.9,12.5,48.1,25.62349238,148.0,2007,2775467.0
1307,Jamaica,Developing,74.0,1.0,3.63,97.0,0,99.0,4.22,95.0,1.5,4331.29205282124,1.9,12.5,47.2,194.092569,15.0,2006,276279.0
